baseline,baseline_label,group,source_path,scripts_relative_path,filename,version_label,role,navigation_status,direct_run_candidate,has_main_guard,has_main_function,uses_argparse,uses_app_launcher,syntax_status,syntax_detail,summary,direct_local_imports,runtime_import_roots,referenced_asset_count,referenced_assets,static_signals
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_4_4_gradient_geometry_audit.py,experiments/tactile-bench/OpenWorldTactile_v5_new_4_4_gradient_geometry_audit.py,OpenWorldTactile_v5_new_4_4_gradient_geometry_audit.py,v5_new_4_4,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 4 4 gradient geometry audit,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils; uipc; uipc.core; uipc.geometry,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,103,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; compare_proxy_vs_native.json; compare_proxy_vs_native_projection.json; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_native_uipc_force.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; native_axis_sign_candidates.json; native_geometry_id_report.json; native_gradient_source_frame_summaries.json; native_gradient_source_geometry_audit.json; native_inside_front_uv_mask.npy; native_local_x_to_front_face_mm.npy; native_nearest_front_face_distance_mm.npy; native_nearest_front_vertex_distance_mm.npy; native_nonzero_local_points.npy; native_nonzero_world_points.npy; native_projection_diagnostics.json; native_proxy_grid_alignment.json; native_proxy_phase_correlation.json; native_sign_correlation_diagnostics.json; native_source_force_l.npy; native_source_frame_index.npy; native_source_geometry_id.npy; native_source_global_index.npy; native_source_gradient_norm.npy; native_source_gradient_w.npy; native_source_local_vertex_index.npy; native_source_region_id.npy; native_uipc_contact_force_grid.npy; native_uipc_contact_force_raw.npy; native_uipc_contact_gradient_count.npy; native_uipc_contact_matched_front_count.npy; native_uipc_contact_normal_force.npy; native_uipc_contact_normal_force_grid.npy; native_uipc_force_available.npy; native_uipc_force_fx.npy; native_uipc_force_fx_grid.npy; native_uipc_force_fy.npy; native_uipc_force_fy_grid.npy; native_uipc_force_fz.npy; native_uipc_force_fz_compressive.npy; native_uipc_force_fz_compressive_grid.npy; native_uipc_force_fz_grid.npy; native_uipc_force_local_xyz.npy; native_uipc_force_local_xyz_grid.npy; native_uipc_force_status_frames.json; native_uv_on_sim_mesh_front_face.npy; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; pressure_mask_grid.npy; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; sum_native_abs.npy; sum_native_fx.npy; sum_native_fy.npy; sum_native_fz.npy; sum_native_fz_compressive.npy; sum_native_uipc_force.npy; sum_native_uipc_force_abs.npy; sum_native_uipc_force_signed.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_4_5_front_face_filter.py,experiments/tactile-bench/OpenWorldTactile_v5_new_4_5_front_face_filter.py,OpenWorldTactile_v5_new_4_5_front_face_filter.py,v5_new_4_5,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,no,ok,,OpenWorldTactile v5 new 4 5 front face filter,,numpy,28,local_fz_corrected_grid.npy; local_fz_grid.npy; metadata.json; native_axis_sign_candidates.json; native_front_face_only_force_grid.npy; native_front_face_only_force_local_xyz.npy; native_front_face_only_force_local_xyz_grid.npy; native_front_face_only_fz_grid.npy; native_front_face_only_fz_signed_grid.npy; native_front_face_only_patch_mask.npy; native_front_face_only_selected_source_index.npy; native_front_face_only_source_force_l.npy; native_front_face_only_source_points_l.npy; native_front_face_only_source_points_w.npy; native_front_face_outside_energy_ratio.json; native_front_face_source_filter_diagnostics.json; native_front_face_vs_proxy_patch_overlap.json; native_inside_front_uv_mask.npy; native_nonzero_local_points.npy; native_nonzero_world_points.npy; native_source_force_l.npy; native_source_frame_index.npy; native_source_geometry_id.npy; native_source_region_id.npy; native_uv_on_sim_mesh_front_face.npy; phase_frames.json; pressure_mask_grid.npy; sum_native_front_face_only_fz.npy,main_guard; main_function; argparse
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_4_force_probe.py,experiments/tactile-bench/OpenWorldTactile_v5_new_4_force_probe.py,OpenWorldTactile_v5_new_4_force_probe.py,v5_new_4,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 4 force probe,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils; uipc; uipc.core; uipc.geometry,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,63,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; compare_proxy_vs_native.json; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_native_uipc_force.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; native_uipc_contact_force_grid.npy; native_uipc_contact_force_raw.npy; native_uipc_contact_gradient_count.npy; native_uipc_contact_matched_front_count.npy; native_uipc_contact_normal_force.npy; native_uipc_contact_normal_force_grid.npy; native_uipc_force_available.npy; native_uipc_force_status_frames.json; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; sum_native_uipc_force.npy; sum_native_uipc_force_abs.npy; sum_native_uipc_force_signed.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_5_membrane_inspector.py,experiments/tactile-bench/OpenWorldTactile_v5_new_5_membrane_inspector.py,OpenWorldTactile_v5_new_5_membrane_inspector.py,v5_new_5,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 5 membrane inspector,openworldtactile_assets; openworldtactile_assets.robots.agilex,isaaclab; numpy; omni; pxr; torch,3,/Robots/AgileX/Piper/piper.usd; UIPC_Pad.usd; visual_membrane_layer_report.json,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_5_proxy_output.py,experiments/tactile-bench/OpenWorldTactile_v5_new_5_proxy_output.py,OpenWorldTactile_v5_new_5_proxy_output.py,v5_new_5,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 5 proxy output,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,56,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; contact_candidate_count.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; gripper_opening_mm.npy; local_fx.npy; local_fx_grid.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fy.npy; local_fy_grid.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_raw.npy; local_fz_raw_grid.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; native_route_rejection_summary.json; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; pressure_mask_grid.npy; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_5c_pressure_field_reconstruction.py,experiments/tactile-bench/OpenWorldTactile_v5_new_5c_pressure_field_reconstruction.py,OpenWorldTactile_v5_new_5c_pressure_field_reconstruction.py,v5_new_5c,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 5c pressure field reconstruction,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,97,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; compatibility_alias_source_for_local_fxyz_grid.npy; contact_candidate_count.npy; contact_source_mask_grid_sparse.npy; contact_source_mask_vertices.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; front_face_vertex_area.npy; front_face_vertex_uv.npy; front_face_vertex_yz.npy; gripper_opening_mm.npy; indent_grad_magnitude.npy; indent_grad_y.npy; indent_grad_z.npy; indent_grid_idw.npy; local_fx.npy; local_fx_grid.npy; local_fx_grid_idw.npy; local_fx_grid_sparse.npy; local_fx_vertices.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_grid_idw.npy; local_fxyz_grid_sparse.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fxyz_vertices.npy; local_fy.npy; local_fy_grid.npy; local_fy_grid_idw.npy; local_fy_grid_sparse.npy; local_fy_vertices.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_grid_idw.npy; local_fz_grid_sparse.npy; local_fz_raw.npy; local_fz_raw_grid.npy; local_fz_vertices.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; native_route_rejection_summary.json; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; pressure_fz_grid_reconstructed_integral_force.npy; pressure_fz_grid_reconstructed_proxy.npy; pressure_fz_vertices_proxy.npy; pressure_grad_direction.npy; pressure_grad_magnitude.npy; pressure_grad_magnitude_norm.npy; pressure_grad_y.npy; pressure_grad_y_norm.npy; pressure_grad_z.npy; pressure_grad_z_norm.npy; pressure_gradient_diagnostics.json; pressure_mask_grid.npy; pressure_reconstruction_active_nn_median_m.npy; pressure_reconstruction_diagnostics.json; pressure_reconstruction_sigma_m.npy; shear_direction_grid_reconstructed_proxy.npy; shear_fx_grid_reconstructed_proxy.npy; shear_fy_grid_reconstructed_proxy.npy; shear_magnitude_grid_reconstructed_proxy.npy; shear_video_diagnostics.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_5e_tangential_shear_proxy.py,experiments/tactile-bench/OpenWorldTactile_v5_new_5e_tangential_shear_proxy.py,OpenWorldTactile_v5_new_5e_tangential_shear_proxy.py,v5_new_5e,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 5e tangential shear proxy,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,105,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; compatibility_alias_source_for_local_fxyz_grid.npy; contact_candidate_count.npy; contact_source_mask_grid_sparse.npy; contact_source_mask_vertices.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; front_face_vertex_area.npy; front_face_vertex_uv.npy; front_face_vertex_yz.npy; gripper_opening_mm.npy; indent_grad_magnitude.npy; indent_grad_y.npy; indent_grad_z.npy; indent_grid_idw.npy; local_fx.npy; local_fx_grid.npy; local_fx_grid_idw.npy; local_fx_grid_sparse.npy; local_fx_vertices.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_grid_idw.npy; local_fxyz_grid_sparse.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fxyz_vertices.npy; local_fy.npy; local_fy_grid.npy; local_fy_grid_idw.npy; local_fy_grid_sparse.npy; local_fy_vertices.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_grid_idw.npy; local_fz_grid_sparse.npy; local_fz_raw.npy; local_fz_raw_grid.npy; local_fz_vertices.npy; local_shear_capped_yz_vertices.npy; local_shear_disp_yz_vertices.npy; local_shear_raw_yz_vertices.npy; local_shear_rel_yz_vertices.npy; local_shear_vel_yz_vertices.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; native_route_rejection_summary.json; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; pressure_fz_grid_reconstructed_integral_force.npy; pressure_fz_grid_reconstructed_proxy.npy; pressure_fz_vertices_proxy.npy; pressure_grad_direction.npy; pressure_grad_magnitude.npy; pressure_grad_magnitude_norm.npy; pressure_grad_y.npy; pressure_grad_y_norm.npy; pressure_grad_z.npy; pressure_grad_z_norm.npy; pressure_gradient_diagnostics.json; pressure_mask_grid.npy; pressure_reconstruction_active_nn_median_m.npy; pressure_reconstruction_diagnostics.json; pressure_reconstruction_sigma_m.npy; shear_contact_mask_vertices.npy; shear_direction_grid_reconstructed_proxy.npy; shear_friction_cap_vertices.npy; shear_fx_grid_reconstructed_proxy.npy; shear_fy_grid_reconstructed_proxy.npy; shear_magnitude_grid_reconstructed_proxy.npy; shear_proxy_diagnostics.json; shear_video_diagnostics.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_6_constitutive_deformation.py,experiments/tactile-bench/OpenWorldTactile_v5_new_6_constitutive_deformation.py,OpenWorldTactile_v5_new_6_constitutive_deformation.py,v5_new_6,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 6 constitutive deformation,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch,106,/Robots/AgileX/Piper/piper.usd; baseline_fz.npy; baseline_indent.npy; compatibility_alias_source_for_local_fxyz_grid.npy; contact_candidate_count.npy; contact_source_mask_grid_sparse.npy; contact_source_mask_vertices.npy; ee_target_corrected_w.npy; ee_target_nominal_w.npy; front_face_vertex_area.npy; front_face_vertex_uv.npy; front_face_vertex_yz.npy; gripper_opening_mm.npy; indent_grad_magnitude.npy; indent_grad_y.npy; indent_grad_z.npy; indent_grid_idw.npy; local_fx.npy; local_fx_grid.npy; local_fx_grid_idw.npy; local_fx_grid_sparse.npy; local_fx_vertices.npy; local_fxyz.npy; local_fxyz_corrected.npy; local_fxyz_corrected_grid.npy; local_fxyz_grid.npy; local_fxyz_grid_idw.npy; local_fxyz_grid_sparse.npy; local_fxyz_raw.npy; local_fxyz_raw_grid.npy; local_fxyz_vertices.npy; local_fy.npy; local_fy_grid.npy; local_fy_grid_idw.npy; local_fy_grid_sparse.npy; local_fy_vertices.npy; local_fz.npy; local_fz_corrected.npy; local_fz_corrected_grid.npy; local_fz_grid.npy; local_fz_grid_idw.npy; local_fz_grid_sparse.npy; local_fz_raw.npy; local_fz_raw_grid.npy; local_fz_vertices.npy; local_normal_compression_vertices.npy; local_shear_capped_yz_vertices.npy; local_shear_disp_yz_vertices.npy; local_shear_raw_yz_vertices.npy; local_shear_rel_yz_vertices.npy; local_shear_vel_yz_vertices.npy; max_follow_error_mm.npy; max_fz.npy; max_fz_corrected.npy; max_fz_raw.npy; max_indent_corrected_mm.npy; max_indent_mm.npy; max_indent_raw_mm.npy; max_signed_penetration_mm.npy; metadata.json; min_signed_gap_mm.npy; native_route_rejection_summary.json; nearest_yz_distance_max_mm.npy; nearest_yz_distance_min_mm.npy; object_pose_w.npy; pad_center_error_l_m.npy; pad_center_error_l_mm.npy; pad_center_error_w_m.npy; pad_center_error_w_mm.npy; pad_center_error_yz_mm.npy; pad_center_feedback_active.npy; pad_center_feedback_mode_frames.json; pad_center_feedback_ramp.npy; pad_center_feedback_w_m.npy; pad_center_feedback_w_mm.npy; pad_front_center_w.npy; pad_pose_w.npy; phase_frames.json; pressure_fz_grid_reconstructed_integral_force.npy; pressure_fz_grid_reconstructed_proxy.npy; pressure_fz_vertices_proxy.npy; pressure_grad_direction.npy; pressure_grad_magnitude.npy; pressure_grad_magnitude_norm.npy; pressure_grad_y.npy; pressure_grad_y_norm.npy; pressure_grad_z.npy; pressure_grad_z_norm.npy; pressure_gradient_diagnostics.json; pressure_mask_grid.npy; pressure_reconstruction_active_nn_median_m.npy; pressure_reconstruction_diagnostics.json; pressure_reconstruction_sigma_m.npy; shear_contact_mask_vertices.npy; shear_direction_grid_reconstructed_proxy.npy; shear_friction_cap_vertices.npy; shear_fx_grid_reconstructed_proxy.npy; shear_fy_grid_reconstructed_proxy.npy; shear_magnitude_grid_reconstructed_proxy.npy; shear_proxy_diagnostics.json; shear_video_diagnostics.json; sum_fz.npy; sum_fz_corrected.npy; sum_fz_raw.npy; UIPC_Pad.usd; yz_overlap_candidate_count.npy,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_7a_membrane_deformation_probe.py,experiments/tactile-bench/OpenWorldTactile_v5_new_7a_membrane_deformation_probe.py,OpenWorldTactile_v5_new_7a_membrane_deformation_probe.py,v5_new_7a,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 7a membrane deformation probe,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,isaaclab; isaacsim; numpy; omni; pxr; torch,13,/Robots/AgileX/Piper/piper.usd; _membrane_current_vertices.npy; _membrane_deformation.npy; _membrane_rest_vertices.npy; error.json; latest_membrane_deformation.npy; membrane_current_vertices.npy; membrane_deformation.npy; membrane_deformation_max_mm_per_step.npy; membrane_rest_vertices.npy; metadata.json; status.json; UIPC_Pad.usd,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_7b_membrane_contact_probe.py,experiments/tactile-bench/OpenWorldTactile_v5_new_7b_membrane_contact_probe.py,OpenWorldTactile_v5_new_7b_membrane_contact_probe.py,v5_new_7b,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 7b membrane contact probe,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,isaaclab; isaacsim; numpy; omni; pxr; torch,17,.npy; /Robots/AgileX/Piper/piper.usd; _membrane_current_vertices_local.npy; _membrane_deformation_local.npy; _membrane_rest_vertices_local.npy; error.json; membrane_current_vertices.npy; membrane_current_vertices_local.npy; membrane_deformation.npy; membrane_deformation_local.npy; membrane_rest_vertices.npy; membrane_rest_vertices_local.npy; membrane_surface_triangles.npy; metadata.json; status.json; UIPC_Pad.usd; verdict.json,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_7c_attachment_follow_validation.py,experiments/tactile-bench/OpenWorldTactile_v5_new_7c_attachment_follow_validation.py,OpenWorldTactile_v5_new_7c_attachment_follow_validation.py,v5_new_7c,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 7c attachment follow validation,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,isaaclab; isaacsim; numpy; omni; pxr; torch,28,/Robots/AgileX/Piper/piper.usd; _anchor_vertex_error_mm.npy; _free_surface_deformation_mm.npy; _pad_pose_w.npy; _surface_follow_error_mm.npy; _uipc_membrane_surface_w.npy; anchor_pose_angle_error_deg.npy; anchor_pose_error_mm.npy; anchor_vertex_error_mm.npy; attachment_vertex_indices.npy; back_surface_indices.npy; error.json; free_surface_deformation_mm.npy; front_surface_indices.npy; gripper_opening_measured_mm.npy; gripper_opening_target_mm.npy; metadata.json; pad_angle_motion_deg.npy; pad_motion_mm.npy; pad_pose_w.npy; phase_history.json; rest_surface_vertices_local.npy; rest_tet_vertices_local.npy; status.json; surface_follow_error_mm.npy; uipc_membrane_surface_w.npy; UIPC_Pad.usd; verdict.json,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_7c_pad_follow_probe.py,experiments/tactile-bench/OpenWorldTactile_v5_new_7c_pad_follow_probe.py,OpenWorldTactile_v5_new_7c_pad_follow_probe.py,v5_new_7c,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 7c pad follow probe,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch; usdrt,13,.npy; .png; /Robots/AgileX/Piper/piper.usd; error.json; follow_error.npy; frame_000000.png; metadata.json; pad_pose.npy; phase_history.json; summary.json; UIPC_Pad.usd; uipc_surface_pose.npy; verdict.json,main_guard; main_function; argparse; AppLauncher
2.1.1,Isaac Lab 2.1.1 / OpenWorldTactile-UIPC,experiments/tactile-bench,active-isaaclab-2.1.1/experiments/tactile-bench/OpenWorldTactile_v5_new_7d_backface_follow.py,experiments/tactile-bench/OpenWorldTactile_v5_new_7d_backface_follow.py,OpenWorldTactile_v5_new_7d_backface_follow.py,v5_new_7d,OpenWorldTactile 版本实验入口,阶段/历史版本，重命名后仍保留演进关系,yes,yes,yes,yes,yes,ok,,OpenWorldTactile v5 new 7d backface follow,openworldtactile_assets; openworldtactile_assets.robots.agilex; openworldtactile_uipc; openworldtactile_uipc.utils; uipc.geometry,cv2; isaaclab; isaacsim; numpy; omni; pxr; torch; usdrt,20,.npy; .png; /Robots/AgileX/Piper/piper.usd; attachment_vertex_indices.npy; back_surface_indices.npy; error.json; follow_error.npy; frame_000000.png; front_surface_indices.npy; front_tet_indices.npy; metadata.json; pad_pose.npy; phase_history.json; rest_surface_vertices_pad_local.npy; rest_tet_vertices_pad_local.npy; summary.json; surface_triangles.npy; UIPC_Pad.usd; uipc_surface_pose.npy; verdict.json,main_guard; main_function; argparse; AppLauncher
